4, 2019, 4.9304027557, 
3, 1511, 3.6898658275, 
4, 2420, 5.9096460342, 
4, 2501, 6.1074485778, 
2, 2501, 6.1074485778, 
2, 2292, 5.5970697402, 
1, 2364, 5.7728939056, 
3, 1533, 3.7435898780, 
3, 1496, 3.6532356739, 
2, 1647, 4.0219779014, 
1, 1526, 3.7264957427, 
4, 2352, 5.7435898780, 
2, 1549, 3.7826619148, 
2, 2267, 5.5360198020, 
1, 2010, 4.9084248542, 
2, 2059, 5.0280833244, 
3, 1630, 3.9804639816, 
3, 2300, 5.6166057586, 
2, 2054, 5.0158734321, 
2, 3244, 7.9218559265, 
4, 2115, 5.1648354530, 
1, 3225, 7.8754577636, 
3, 2067, 5.0476193428, 
1, 1819, 4.4420022964, 
2, 3121, 7.6214895248, 
1, 2969, 7.2503051757, 
1, 2043, 4.9890108108, 
2, 2861, 6.9865694046, 
3, 1549, 3.7826619148, 
2, 1550, 3.7851037979, 
1, 1674, 4.0879120826, 
3, 1460, 3.5653235912, 
1, 2851, 6.9621491432, 
2, 1619, 3.9536020278, 
1, 1730, 4.2246642112, 
2, 2716, 6.6324787139, 
2, 1675, 4.0903539657, 
3, 1924, 4.6984128952, 
2, 2828, 6.9059829711, 
3, 1439, 3.5140416622, 
3, 1555, 3.7973139286, 
4, 1852, 4.5225887298, 
1, 1531, 3.7387058734, 
1, 1771, 4.3247861862, 
3, 1565, 3.8217339515, 
2, 2469, 6.0293045043, 
1, 2220, 5.4212455749, 
4, 2409, 5.8827838897, 
1, 2211, 5.3992676734, 
3, 2961, 7.2307691574, 
3, 1498, 3.6581196784, 
1, 2249, 5.4920635223, 
2, 1991, 4.8620266914, 
4, 1801, 4.3980464935, 
4, 1431, 3.4945056438, 
3, 2330, 5.6898660659, 
3, 2456, 5.9975581169, 
4, 1888, 4.6105008125, 
2, 2538, 6.1978025436, 
4, 2084, 5.0891332626, 
1, 1844, 4.5030527114, 
4, 1920, 4.6886448860, 
2, 2735, 6.6788768768, 
2, 2828, 6.9059829711, 
4, 1807, 4.4126982688, 
4, 2251, 5.4969477653, 
1, 2011, 4.9108667373, 
1, 1837, 4.4859585762, 
1, 1851, 4.5201463699, 
4, 2515, 6.1416363716, 
2, 2743, 6.6984128952, 
4, 2734, 6.6764349937, 
3, 2058, 5.0256414413, 
2, 1508, 3.6825397014, 
2, 3881, 9.4774112701, 
1, 1822, 4.4493284225, 
2, 1756, 4.2881565093, 
1, 1499, 3.6605618000, 
1, 2276, 5.5579977035, 
4, 2574, 6.2857146263, 
3, 1494, 3.6483516693, 
2, 3547, 8.6617832183, 
4, 1523, 3.7191698551, 
2, 1479, 3.6117217540, 
2, 2152, 5.2551894187, 
1, 2196, 5.3626375198, 
4, 2802, 6.8424911499, 
4, 2019, 4.9304027557, 
2, 2758, 6.7350430488, 
1, 1560, 3.8095237731, 
2, 1520, 3.7118437290, 
2, 2515, 6.1416363716, 
3, 4095, 10.0000000000, 
4, 1459, 3.5628817081, 
1, 1626, 3.9706959724, 
4, 2009, 4.9059829711, 
3, 2103, 5.1355314254, 
2, 2569, 6.2735042572, 
1, 2029, 4.9548230171, 
4, 3911, 9.5506715774, 
2, 1845, 4.5054945945, 
2, 2230, 5.4456658363, 
1, 1504, 3.6727716922, 
2, 3534, 8.6300363540, 
4, 2005, 4.8962149620, 
4, 2318, 5.6605620384, 
1, 2573, 6.2832727432, 
3, 1536, 3.7509157657, 
4, 2864, 6.9938950538, 
3, 2298, 5.6117219924, 
3, 1620, 3.9560440063, 
4, 1997, 4.8766789436, 
3, 1845, 4.5054945945, 
2, 2473, 6.0390720367, 
4, 2147, 5.2429795265, 
2, 3208, 7.8339438438, 
4, 2342, 5.7191700935, 
1, 2768, 6.7594628334, 
4, 1613, 3.9389500617, 
2, 2810, 6.8620271682, 
1, 2927, 7.1477413177, 
4, 2179, 5.3211236000, 
2, 2783, 6.7960929870, 
2, 3482, 8.5030527114, 
2, 4014, 9.8021974563, 
4, 1791, 4.3736262321, 
2, 3056, 7.4627594947, 
4, 3070, 7.4969477653, 
2, 4089, 9.9853477478, 
4, 2466, 6.0219783782, 
4, 2761, 6.7423686981, 
2, 2245, 5.4822959899, 
4, 2104, 5.1379733085, 
3, 1941, 4.7399268150, 
1, 2058, 5.0256414413, 
2, 1553, 3.7924299240, 
1, 2121, 5.1794872283, 
4, 2065, 5.0427350997, 
3, 1487, 3.6312577724, 
1, 2725, 6.6544570922, 
2, 3136, 7.6581196784, 
2, 3422, 8.3565320968, 
1, 1970, 4.8107447624, 
1, 1794, 4.3809523582, 
3, 1671, 4.0805859565, 
2, 1594, 3.8925518989, 
2, 3614, 8.8253965377, 
1, 2050, 5.0061054229, 
3, 1447, 3.5335776805, 
4, 1760, 4.2979245185, 
2, 2329, 5.6874237060, 
2, 1612, 3.9365079879, 
4, 2533, 6.1855926513, 
2, 2482, 6.0610504150, 
2, 3462, 8.4542121887, 
2, 2028, 4.9523811340, 
1, 2185, 5.3357753753, 
2, 1570, 3.8339438438, 
3, 1763, 4.3052501678, 
1, 1912, 4.6691088676, 
4, 1605, 3.9194140434, 
4, 2659, 6.4932847023, 
2, 3889, 9.4969472885, 
4, 1988, 4.8547010421, 
3, 1576, 3.8485958099, 
4, 2272, 5.5482296943, 
1, 1627, 3.9731380462, 
4, 2486, 6.0708184242, 
4, 1513, 3.6947498321, 
4, 1979, 4.8327226638, 
2, 3429, 8.3736267089, 
4, 2437, 5.9511604309, 
4, 2304, 5.6263737678, 
4, 2518, 6.1489624977, 
4, 2151, 5.2527475357, 
3, 1967, 4.8034186363, 
1, 1668, 4.0732603073, 
2, 1684, 4.1123323440, 
3, 1958, 4.7814407348, 
4, 1435, 3.5042736530, 
1, 3363, 8.2124538421, 
2, 2546, 6.2173385620, 
4, 1521, 3.7142858505, 
2, 2728, 6.6617827415, 
4, 2461, 6.0097684860, 
2, 2761, 6.7423686981, 
3, 1589, 3.8803420066, 
4, 2134, 5.2112336158, 
1, 1670, 4.0781440734, 
1, 1921, 4.6910867691, 
2, 1517, 3.7045178413, 
1, 2413, 5.8925523757, 
4, 3174, 7.7509160041, 
2, 3014, 7.3601956367, 
1, 2803, 6.8449330329, 
1, 1913, 4.6715507507, 
2, 2566, 6.2661786079, 
1, 2117, 5.1697196960, 
2, 2127, 5.1941394805, 
2, 2267, 5.5360198020, 
3, 2662, 6.5006108283, 
2, 2306, 5.6312580108, 
2, 1459, 3.5628817081, 
1, 1555, 3.7973139286, 
3, 1515, 3.6996338367, 
4, 2932, 7.1599512100, 
3, 1662, 4.0586080551, 
2, 3887, 9.4920635223, 
4, 2047, 4.9987788200, 
4, 2005, 4.8962149620, 
2, 1532, 3.7411477565, 
2, 2737, 6.6837606430, 
2, 1667, 4.0708179473, 
1, 2522, 6.1587305068, 
3, 2413, 5.8925523757, 
4, 1965, 4.7985348701, 
1, 3440, 8.4004888534, 
3, 1800, 4.3956046104, 
4, 1731, 4.2271060943, 
3, 1514, 3.6971917152, 
2, 3841, 9.3797311782, 
2, 1804, 4.4053726196, 
1, 1707, 4.1684980392, 
2, 3504, 8.5567770004, 
1, 1469, 3.5873017311, 
3, 1602, 3.9120879173, 
3, 1773, 4.3296704292, 
3, 1802, 4.4004883766, 
3, 1523, 3.7191698551, 
2, 2320, 5.6654458045, 
1, 1588, 3.8778999328, 
1, 1963, 4.7936506271, 
4, 2024, 4.9426131248, 
3, 1457, 3.5579977035, 
2, 2063, 5.0378513336, 
4, 2401, 5.8632478713, 
1, 2103, 5.1355314254, 
3, 2465, 6.0195360183, 
3, 1756, 4.2881565093, 
1, 2065, 5.0427350997, 
3, 1781, 4.3492064476, 
3, 1484, 3.6239316463, 
4, 1696, 4.1416363716, 
3, 1755, 4.2857141494, 
2, 1847, 4.5103783607, 
4, 2377, 5.8046398162, 
1, 1941, 4.7399268150, 
2, 2419, 5.9072041511, 
3, 1723, 4.2075700759, 
3, 1563, 3.8168498992, 
2, 1760, 4.2979245185, 
2, 2277, 5.5604400634, 
3, 1481, 3.6166057586, 
2, 2463, 6.0146522521, 
2, 2898, 7.0769233703, 
2, 1650, 4.0293040275, 
4, 2854, 6.9694752693, 
4, 2498, 6.1001224517, 
3, 1918, 4.6837606430, 
1, 3268, 7.9804639816, 
4, 1686, 4.1172161102, 
2, 2760, 6.7399268150, 
3, 1870, 4.5665445327, 
2, 3823, 9.3357753753, 
1, 1928, 4.7081809043, 
1, 2016, 4.9230771064, 
3, 1588, 3.8778999328, 
1, 2271, 5.5457878112, 
3, 1908, 4.6593408584, 
3, 1780, 4.3467645645, 
2, 2729, 6.6642246246, 
1, 1944, 4.7472529411, 
2, 2863, 6.9914531707, 
4, 2229, 5.4432239532, 
2, 1713, 4.1831502914, 
2, 3839, 9.3748474121, 
1, 1956, 4.7765569686, 
3, 1460, 3.5653235912, 
4, 1872, 4.5714287757, 
4, 1835, 4.4810743331, 
2, 2066, 5.0451774597, 
3, 1441, 3.5189256668, 
3, 1426, 3.4822955131, 
2, 2463, 6.0146522521, 
4, 2506, 6.1196584701, 
2, 2440, 5.9584860801, 
1, 1740, 4.2490844726, 
1, 2027, 4.9499387741, 
3, 3063, 7.4798536300, 
1, 1908, 4.6593408584, 
4, 2245, 5.4822959899, 
2, 2003, 4.8913307189, 
2, 1613, 3.9389500617, 
1, 1481, 3.6166057586, 
2, 3858, 9.4212455749, 
4, 2261, 5.5213680267, 
2, 1499, 3.6605618000, 
1, 2411, 5.8876681327, 
4, 2000, 4.8840050697, 
2, 2715, 6.6300368309, 
4, 2146, 5.2405376434, 
1, 3112, 7.5995116233, 
2, 2019, 4.9304027557, 
4, 3852, 9.4065933227, 
2, 2799, 6.8351650238, 
2, 2890, 7.0573873519, 
4, 1894, 4.6251525878, 
4, 1733, 4.2319903373, 
2, 3125, 7.6312580108, 
2, 2858, 6.9792432785, 
2, 2942, 7.1843714714, 
3, 1473, 3.5970697402, 
2, 2581, 6.3028087615, 
2, 3879, 9.4725275039, 
4, 2833, 6.9181928634, 
2, 1942, 4.7423686981, 
3, 2404, 5.8705739974, 
3, 1744, 4.2588524818, 
3, 1507, 3.6800978183, 
2, 2734, 6.6764349937, 
2, 2336, 5.7045178413, 
2, 3920, 9.5726499557, 
4, 2684, 6.5543346405, 
2, 2903, 7.0891332626, 
1, 1711, 4.1782660484, 
2, 2431, 5.9365081787, 
2, 2997, 7.3186817169, 
4, 1459, 3.5628817081, 
4, 2572, 6.2808303833, 
3, 1938, 4.7326006889, 
1, 1900, 4.6398048400, 
1, 2122, 5.1819295883, 
2, 1925, 4.7008547782, 
3, 2062, 5.0354094505, 
4, 2049, 5.0036630630, 
3, 1809, 4.4175825119, 
3, 1442, 3.5213675498, 
4, 2130, 5.2014656066, 
4, 1847, 4.5103783607, 
3, 1836, 4.4835166931, 
4, 1738, 4.2442002296, 
1, 2226, 5.4358978271, 
3, 3825, 9.3406591415, 
4, 1915, 4.6764345169, 
3, 1860, 4.5421247482, 
2, 2642, 6.4517707824, 
2, 2303, 5.6239318847, 
1, 1825, 4.4566545486, 
2, 1500, 3.6630036830, 
2, 1912, 4.6691088676, 
2, 1693, 4.1343102455, 
2, 1988, 4.8547010421, 
4, 1451, 3.5433456897, 
1, 2199, 5.3699636459, 
1, 1716, 4.1904764175, 
2, 3225, 7.8754577636, 
3, 1864, 4.5518927574, 
2, 1916, 4.6788768768, 
3, 2219, 5.4188036918, 
2, 1473, 3.5970697402, 
4, 1866, 4.5567765235, 
3, 4095, 10.0000000000, 
4, 2071, 5.0573873519, 
4, 1989, 4.8571429252, 
2, 2114, 5.1623935699, 
1, 2621, 6.4004888534, 
2, 2986, 7.2918195724, 
2, 1439, 3.5140416622, 
1, 1619, 3.9536020278, 
3, 1574, 3.8437118530, 
4, 3316, 8.0976800918, 
2, 1470, 3.5897436141, 
3, 1470, 3.5897436141, 
1, 2126, 5.1916975975, 
2, 2444, 5.9682540893, 
4, 1849, 4.5152626037, 
1, 1755, 4.2857141494, 
2, 2716, 6.6324787139, 
2, 2481, 6.0586080551, 
4, 1681, 4.1050062179, 
1, 1855, 4.5299143791, 
2, 2002, 4.8888888359, 
4, 2332, 5.6947498321, 
4, 1927, 4.7057385444, 
4, 2420, 5.9096460342, 
4, 2745, 6.7032966613, 
1, 1826, 4.4590964317, 
1, 4095, 10.0000000000, 
1, 1607, 3.9242980957, 
2, 2376, 5.8021979331, 
2, 1977, 4.8278388977, 
4, 1783, 4.3540902137, 
2, 2047, 4.9987788200, 
4, 1940, 4.7374849319, 
4, 1855, 4.5299143791, 
4, 2721, 6.6446886062, 
2, 2532, 6.1831502914, 
3, 1562, 3.8144078254, 
4, 2546, 6.2173385620, 
1, 3222, 7.8681321144, 
1, 2586, 6.3150186538, 
1, 2800, 6.8376069068, 
3, 1607, 3.9242980957, 
4, 2060, 5.0305252075, 
3, 1522, 3.7167277336, 
4, 2219, 5.4188036918, 
3, 2709, 6.6153850555, 
2, 3155, 7.7045178413, 
2, 2520, 6.1538462638, 
2, 3228, 7.8827838897, 
1, 2042, 4.9865689277, 
2, 2625, 6.4102563858, 
1, 1803, 4.4029302597, 
2, 2655, 6.4835166931, 
2, 1442, 3.5213675498, 
2, 2218, 5.4163618087, 
1, 1611, 3.9340660095, 
2, 1909, 4.6617827415, 
1, 1706, 4.1660561561, 
3, 2381, 5.8144083023, 
2, 2115, 5.1648354530, 
2, 2506, 6.1196584701, 
4, 1483, 3.6214897632, 
3, 1474, 3.5995116233, 
4, 2077, 5.0720396041, 
4, 1823, 4.4517703056, 
1, 1928, 4.7081809043, 
1, 2047, 4.9987788200, 
1, 3362, 8.2100124359, 
2, 2524, 6.1636142730, 
1, 1702, 4.1562881469, 
1, 3882, 9.4798536300, 
2, 1979, 4.8327226638, 
1, 1667, 4.0708179473, 
2, 2268, 5.5384616851, 
4, 1426, 3.4822955131, 
2, 3014, 7.3601956367, 
3, 1691, 4.1294260025, 
1, 1425, 3.4798536300, 
1, 4086, 9.9780216217, 
2, 1498, 3.6581196784, 
1, 3172, 7.7460317611, 
3, 1505, 3.6752138137, 
2, 2996, 7.3162393569, 
4, 1653, 4.0366301536, 
3, 1707, 4.1684980392, 
1, 2367, 5.7802200317, 
4, 1805, 4.4078145027, 
2, 2794, 6.8229551315, 
3, 1978, 4.8302807807, 
1, 1848, 4.5128207206, 
1, 1995, 4.8717947006, 
1, 2437, 5.9511604309, 
1, 2027, 4.9499387741, 
1, 1777, 4.3394384384, 
4, 2249, 5.4920635223, 
4, 2294, 5.6019539833, 
4, 2155, 5.2625155448, 
4, 2191, 5.3504276275, 
2, 2707, 6.6105008125, 
2, 1494, 3.6483516693, 
4, 1962, 4.7912087440, 
2, 2304, 5.6263737678, 
4, 1869, 4.5641026496, 
1, 1733, 4.2319903373, 
2, 2621, 6.4004888534, 
1, 1834, 4.4786324501, 
4, 2110, 5.1526255607, 
3, 1646, 4.0195360183, 
1, 1665, 4.0659341812, 
3, 2106, 5.1428575515, 
1, 1821, 4.4468865394, 
2, 2455, 5.9951162338, 
2, 2390, 5.8363862037, 
1, 2611, 6.3760685920, 
1, 2202, 5.3772897720, 
4, 2001, 4.8864469528, 
2, 3326, 8.1220998764, 
2, 3618, 8.8351650238, 
1, 1456, 3.5555555820, 
2, 2870, 7.0085473060, 
1, 2219, 5.4188036918, 
2, 3350, 8.1807079315, 
1, 1908, 4.6593408584, 
3, 1483, 3.6214897632, 
4, 1995, 4.8717947006, 
1, 2043, 4.9890108108, 
4, 1814, 4.4297924041, 
1, 2075, 5.0671553611, 
2, 2546, 6.2173385620, 
3, 1706, 4.1660561561, 
4, 1909, 4.6617827415, 
2, 2815, 6.8742370605, 
2, 2710, 6.6178269386, 
4, 1440, 3.5164835453, 
1, 2237, 5.4627599716, 
4, 3071, 7.4993896484, 
3, 2411, 5.8876681327, 
2, 3231, 7.8901100158, 
2, 2814, 6.8717951774, 
1, 1741, 4.2515263557, 
1, 1458, 3.5604395866, 
2, 2077, 5.0720396041, 
2, 2900, 7.0818071365, 
1, 1548, 3.7802197933, 
2, 2846, 6.9499392509, 
4, 2146, 5.2405376434, 
1, 2342, 5.7191700935, 
1, 1794, 4.3809523582, 
3, 2163, 5.2820515632, 
2, 3892, 9.5042734146, 
4, 1818, 4.4395604133, 
1, 2025, 4.9450550079, 
1, 1908, 4.6593408584, 
2, 2569, 6.2735042572, 
1, 2329, 5.6874237060, 
1, 4095, 10.0000000000, 
4, 1963, 4.7936506271, 
3, 1844, 4.5030527114, 
1, 1543, 3.7680099010, 
2, 1683, 4.1098899841, 
2, 3780, 9.2307691574, 
2, 1951, 4.7643465995, 
1, 1677, 4.0952382087, 
3, 1883, 4.5982904434, 
1, 1695, 4.1391940116, 
1, 2113, 5.1599512100, 
3, 1452, 3.5457875728, 
3, 1871, 4.5689864158, 
4, 1856, 4.5323567390, 
1, 2610, 6.3736267089, 
1, 1827, 4.4615383148, 
3, 2638, 6.4420027732, 
2, 3810, 9.3040294647, 
4, 1849, 4.5152626037, 
4, 1821, 4.4468865394, 
1, 2441, 5.9609279632, 
1, 1921, 4.6910867691, 
4, 2861, 6.9865694046, 
2, 2970, 7.2527475357, 
4, 1658, 4.0488400459, 
4, 1871, 4.5689864158, 
2, 3205, 7.8266181945, 
3, 2472, 6.0366301536, 
1, 2273, 5.5506715774, 
2, 3333, 8.1391944885, 
3, 1828, 4.4639806747, 
3, 1692, 4.1318683624, 
4, 1929, 4.7106227874, 
2, 1975, 4.8229546546, 
1, 3252, 7.9413919448, 
1, 2915, 7.1184372901, 
4, 1852, 4.5225887298, 
4, 2313, 5.6483516693, 
4, 2013, 4.9157509803, 
2, 3136, 7.6581196784, 
4, 1601, 3.9096460342, 
2, 1560, 3.8095237731, 
3, 1612, 3.9365079879, 
2, 2337, 5.7069597244, 
4, 1518, 3.7069597244, 
3, 1787, 4.3638582229, 
2, 2230, 5.4456658363, 
3, 1484, 3.6239316463, 
2, 3868, 9.4456653594, 
2, 2550, 6.2271065711, 
4, 2825, 6.8986568450, 
1, 2497, 6.0976800918, 
2, 2497, 6.0976800918, 
3, 2051, 5.0085473060, 
3, 1677, 4.0952382087, 
3, 1447, 3.5335776805, 
3, 1490, 3.6385836601, 
4, 2226, 5.4358978271, 
4, 1834, 4.4786324501, 
2, 2289, 5.5897436141, 
1, 1630, 3.9804639816, 
3, 1924, 4.6984128952, 
1, 1796, 4.3858366012, 
1, 2283, 5.5750918388, 
2, 3047, 7.4407815933, 
1, 1811, 4.4224662780, 
2, 2511, 6.1318683624, 
3, 1515, 3.6996338367, 
2, 2708, 6.6129426956, 
4, 1594, 3.8925518989, 
4, 1770, 4.3223443031, 
3, 1745, 4.2612943649, 
3, 2318, 5.6605620384, 
2, 2246, 5.4847378730, 
4, 2865, 6.9963369369, 
4, 2345, 5.7264957427, 
1, 2609, 6.3711843490, 
4, 3326, 8.1220998764, 
3, 1499, 3.6605618000, 
2, 2726, 6.6568989753, 
2, 2503, 6.1123323440, 
2, 2678, 6.5396828651, 
2, 3820, 9.3284492492, 
1, 2344, 5.7240538597, 
2, 2001, 4.8864469528, 
4, 1627, 3.9731380462, 
2, 1629, 3.9780220985, 
2, 3089, 7.5433454513, 
3, 1533, 3.7435898780, 
2, 2051, 5.0085473060, 
1, 1444, 3.5262515544, 
2, 3445, 8.4126987457, 
2, 2886, 7.0476193428, 
3, 1592, 3.8876678466, 
2, 3247, 7.9291820526, 
1, 2043, 4.9890108108, 
2, 1814, 4.4297924041, 
1, 1710, 4.1758241653, 
2, 1830, 4.4688644409, 
3, 1880, 4.5909647941, 
4, 1844, 4.5030527114, 
2, 2709, 6.6153850555, 
2, 1623, 3.9633701324, 
1, 4046, 9.8803415298, 
2, 3827, 9.3455429077, 
4, 1686, 4.1172161102, 
1, 2430, 5.9340662956, 
1, 2267, 5.5360198020, 
2, 2922, 7.1355314254, 
4, 2009, 4.9059829711, 
4, 2440, 5.9584860801, 
2, 2270, 5.5433459281, 
4, 1674, 4.0879120826, 
3, 2030, 4.9572649002, 
2, 2275, 5.5555558204, 
3, 1462, 3.5702075958, 
2, 2201, 5.3748474121, 
2, 3081, 7.5238094329, 
2, 1970, 4.8107447624, 
1, 2422, 5.9145302772, 
2, 2108, 5.1477413177, 
1, 1722, 4.2051281929, 
2, 3813, 9.3113555908, 
2, 3226, 7.8779001235, 
4, 1927, 4.7057385444, 
3, 1700, 4.1514043807, 
4, 2326, 5.6800980567, 
2, 2355, 5.7509160041, 
1, 2030, 4.9572649002, 
1, 1554, 3.7948718070, 
4, 1877, 4.5836386680, 
4, 1862, 4.5470085144, 
2, 2826, 6.9010992050, 
1, 1714, 4.1855921745, 
3, 1504, 3.6727716922, 
2, 2107, 5.1452994346, 
4, 1815, 4.4322342872, 
2, 3495, 8.5347986221, 
3, 1778, 4.3418803215, 
4, 2203, 5.3797316551, 
3, 1942, 4.7423686981, 
4, 3566, 8.7081804275, 
1, 1439, 3.5140416622, 
3, 1532, 3.7411477565, 
3, 1478, 3.6092796325, 
1, 1644, 4.0146522521, 
1, 1771, 4.3247861862, 
3, 1719, 4.1978020668, 
1, 1947, 4.7545785903, 
1, 1826, 4.4590964317, 
2, 3899, 9.5213680267, 
4, 3399, 8.3003664016, 
1, 1984, 4.8449330329, 
3, 1916, 4.6788768768, 
2, 1673, 4.0854701995, 
4, 2249, 5.4920635223, 
3, 1812, 4.4249086380, 
2, 3219, 7.8608059883, 
2, 3949, 9.6434679031, 
2, 2374, 5.7973141670, 
3, 1709, 4.1733822822, 
4, 2046, 4.9963369369, 
3, 1686, 4.1172161102, 
3, 2710, 6.6178269386, 
3, 1609, 3.9291820526, 
1, 3478, 8.4932842254, 
4, 1989, 4.8571429252, 
4, 1768, 4.3174605369, 
4, 2535, 6.1904764175, 
1, 3580, 8.7423686981, 
4, 1576, 3.8485958099, 
2, 2760, 6.7399268150, 
4, 1513, 3.6947498321, 
3, 3839, 9.3748474121, 
2, 1555, 3.7973139286, 
2, 2023, 4.9401707649, 
2, 3212, 7.8437118530, 
2, 3383, 8.2612943649, 
3, 1586, 3.8730158805, 
2, 2877, 7.0256414413, 
2, 3917, 9.5653238296, 
1, 2274, 5.5531139373, 
4, 2060, 5.0305252075, 
2, 1848, 4.5128207206, 
4, 1906, 4.6544566154, 
3, 2682, 6.5494508743, 
1, 1574, 3.8437118530, 
4, 1729, 4.2222223281, 
1, 2067, 5.0476193428, 
2, 3914, 9.5579977035, 
1, 1937, 4.7301588058, 
2, 3800, 9.2796096801, 
4, 2448, 5.9780220985, 
4, 1549, 3.7826619148, 
2, 3166, 7.7313799858, 
1, 4095, 10.0000000000, 
2, 1563, 3.8168498992, 
2, 2571, 6.2783885002, 
1, 2222, 5.4261298179, 
1, 2018, 4.9279608726, 
4, 1870, 4.5665445327, 
2, 1472, 3.5946276187, 
4, 2626, 6.4126987457, 
4, 3060, 7.4725275039, 
3, 1786, 4.3614163398, 
3, 2258, 5.5140419006, 
2, 1992, 4.8644690513, 
1, 3361, 8.2075700759, 
4, 2591, 6.3272285461, 
3, 1868, 4.5616607666, 
3, 1908, 4.6593408584, 
1, 2205, 5.3846158981, 
1, 1519, 3.7094018459, 
3, 1805, 4.4078145027, 
2, 1759, 4.2954821586, 
1, 1598, 3.9023199081, 
3, 1900, 4.6398048400, 
3, 1477, 3.6068377494, 
1, 1503, 3.6703298091, 
2, 1459, 3.5628817081, 
2, 3848, 9.3968257904, 
2, 3035, 7.4114775657, 
2, 3472, 8.4786329269, 
2, 2611, 6.3760685920, 
1, 1612, 3.9365079879, 
1, 1471, 3.5921857357, 
2, 2348, 5.7338218688, 
3, 2027, 4.9499387741, 
3, 1842, 4.4981684684, 
3, 3285, 8.0219783782, 
3, 1958, 4.7814407348, 
4, 1664, 4.0634922981, 
2, 2000, 4.8840050697, 
1, 2485, 6.0683765411, 
1, 1922, 4.6935286521, 
4, 1610, 3.9316239356, 
4, 1985, 4.8473749160, 
3, 2980, 7.2771673202, 
1, 1771, 4.3247861862, 
4, 2358, 5.7582421302, 
4, 2253, 5.5018320083, 
4, 2390, 5.8363862037, 
2, 2224, 5.4310135841, 
3, 1923, 4.6959705352, 
2, 1522, 3.7167277336, 
2, 1946, 4.7521367073, 
2, 2517, 6.1465206146, 
4, 2743, 6.6984128952, 
2, 3792, 9.2600736618, 
1, 2259, 5.5164837837, 
2, 2645, 6.4590969085, 
2, 2463, 6.0146522521, 
2, 2557, 6.2442007064, 
2, 2011, 4.9108667373, 
3, 1559, 3.8070819854, 
1, 2527, 6.1709403991, 
2, 2980, 7.2771673202, 
3, 2248, 5.4896216392, 
3, 1600, 3.9072038650, 
4, 1701, 4.1538462638, 
1, 1926, 4.7032966613, 
3, 1647, 4.0219779014, 
3, 2887, 7.0500612258, 
4, 1614, 3.9413919448, 
1, 1439, 3.5140416622, 
2, 2558, 6.2466425895, 
4, 1763, 4.3052501678, 
3, 1448, 3.5360195636, 
4, 1910, 4.6642246246, 
4, 1714, 4.1855921745, 
1, 2046, 4.9963369369, 
2, 1608, 3.9267398834, 
4, 1998, 4.8791208267, 
1, 2790, 6.8131871223, 
4, 1680, 4.1025643348, 
3, 1519, 3.7094018459, 
3, 1607, 3.9242980957, 
2, 1938, 4.7326006889, 
3, 2099, 5.1257634162, 
4, 1866, 4.5567765235, 
1, 2999, 7.3235654830, 
1, 1516, 3.7020757198, 
2, 3852, 9.4065933227, 
1, 2044, 4.9914531707, 
1, 4095, 10.0000000000, 
2, 4088, 9.9829063415, 
3, 1526, 3.7264957427, 
1, 2145, 5.2380952835, 
1, 2226, 5.4358978271, 
2, 2448, 5.9780220985, 
2, 4003, 9.7753353118, 
2, 3449, 8.4224662780, 
3, 1512, 3.6923077106, 
1, 2170, 5.2991456985, 
1, 1929, 4.7106227874, 
2, 3929, 9.5946273803, 
